Id,category,crawl_date,description,dislike_count,id,like_count,name,step,title,upload_date,video_id,view_count
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",11,UC_1N_NAJv18XOndxdixfW6g,388,RSD Jeffy,3,How to Avoid Burnout in the Game,20160329,ksTKzAXF9xo,17440
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————

Jeff introduces two powerful weapons from his pickup arsenal - the Sash of Glory and Booze Guitar.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",12,UC_1N_NAJv18XOndxdixfW6g,367,RSD Jeffy,3,SORRY BOYS I'M TAKEN,20140825,kvDEXxjA9Q0,34692
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Start Getting Laid Off The Internet NOW --- http://www.ExecuteTheProgram.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",30,UC_1N_NAJv18XOndxdixfW6g,244,RSD Jeffy,3,Everything You Need To Know About The Program,20141027,l0xyL1-A5hQ,103920
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"In this vid, RSD Derek and I discuss the top characteristics that women find repulsive and creepy, for lack of a better term. Avoid these behaviors like the plague and you will dodge the dreaded creep categorization.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 16 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",15,UC_1N_NAJv18XOndxdixfW6g,435,RSD Jeffy,3,How To NOT Be a Needy REPULSIVE Creep! Feat. RSD Derek,20190319,lCR0QTdSJfA,14731
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"When modeling styles novices often come across as inauthentic or creepy due to something called the anomaly effect. Let's look at these game anomalies and how the concept of the uncanny valley comes into play when meeting people. Authenticity is key.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 16 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",10,UC_1N_NAJv18XOndxdixfW6g,684,RSD Jeffy,3,How to Avoid Being Creepy and Inauthentic - Game Anomalies,20190226,lYaruROyY0Q,16024
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Proverbial boy Jeff Allen takes on Seattle at the Free Tour... advice on how to be a player and more importantly understand the VALUE PROPOSITION for the people you're flirting with. Make the mental shift into marketing vs. sales and you will effortlessly pass congruence tests.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",22,UC_1N_NAJv18XOndxdixfW6g,699,RSD Jeffy,3,Marketing vs. Sales (How to Pass Congruence Tests When Flirting),20190212,lcn3i71XX1A,21205
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:
http://executetheprogram.com
http://www.jeffyhotseat.com

From London, the first review in the Jeffy Book Club series - the seminal self-help classic ""As a Man Thinketh"" by James Allen.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",9,UC_1N_NAJv18XOndxdixfW6g,931,RSD Jeffy,3,"Jeffy Book Club - ""As a Man Thinketh"" By James Allen",20160315,lg7vGQ285bg,27720
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"At RSD positivity is something that we preach a lot... aka high vibrational energy. It's not about your CONTENT; people are attracted to your ENERGY, so good vibes and happiness are essential to success in cold approach pickup.  Low vibration people can get success, true... but why handicap yourself?

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 15 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",10,UC_1N_NAJv18XOndxdixfW6g,686,RSD Jeffy,3,"Good Vibes: How ""Happiness"" and ""Positivity"" Get Real Results",20181002,lj5yEb3oC-I,17023
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
The legendary opener known as ""The Hand of God"" demystified by Jeff... learn how to actually pull it off 100% of the time

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",15,UC_1N_NAJv18XOndxdixfW6g,752,RSD Jeffy,3,THE HAND OF GOD,20141007,mg9p899Ydlo,58243
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Take a dip into the mailbag for some moronic shit

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy

https://www.youtube.com/watch?v=54RxxeWNAyk",5,UC_1N_NAJv18XOndxdixfW6g,215,RSD Jeffy,3,Jeffy Mailbag Ep1,20141216,n9Ouog60_ZM,12955
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"The so called dancing monkey syndrome (where you behave like a clown in an attempt to curry favor or impress the people you're interacting with), is a common issue with newbies. However, as you get more advanced and start to lose these behaviors, oddly enough your results can go DOWN. Let's explore the fine line between trying to impress and amusing yourself.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 16 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",13,UC_1N_NAJv18XOndxdixfW6g,602,RSD Jeffy,3,"Stop Being a ""Dancing Monkey"" in the Club: The Fine Line",20190314,nY4EB01ldOE,16978
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy eats a Doritos Taco Loco at the World's Biggest Truckstop in Iowa, and discusses a common complaint: what to do when you're trying to learn game in a less-populated area. Also, check out the next tee shirt in the BEASTMODE line.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",24,UC_1N_NAJv18XOndxdixfW6g,329,RSD Jeffy,3,How To Game When You Live In the Middle of Nowhere,20120621,oGxYYSA4loM,38732
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"In this one we discuss the various psychological effects that can arise when you're put in a position of high visibility, and/or one where you suddenly have value to strangers who may begin to objectify you. Here are a couple of notes on how to stay grounded and not end up being a dick to the people who appreciate you.",15,UC_1N_NAJv18XOndxdixfW6g,543,RSD Jeffy,3,Being a Jerk to Fans + How to Stay Grounded in the Game,20180731,oaTD6O7fiRA,13651
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"SUBSCRIBE: http://www.youtube.com/subscription_center?add_user=RSDJeffy

Jeffy lists the most common causes of ""nowhere sets,"" aka interactions with women that start out okay, but then fizzle out. If you're sick of hearing ""nice to meet you"" then this video is for you.

——

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

www.executetheprogram.com

Facebook:
www.facebook.com/RSDJeffy

Instagram: RSDJeffy

Youtube:
www.youtube.com/RSDJeffy
www.youtube.com/JeffyFreeTour",28,UC_1N_NAJv18XOndxdixfW6g,1555,RSD Jeffy,3,"Interactions That Be ""Going Nowhere"" - Six Tips to Eliminate Them Forever",20150818,obci7c9qpNI,81308
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
In New Orleans, LA, Jeffy discusses the importance of congruence and how it relates to the development of social intelligence.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",25,UC_1N_NAJv18XOndxdixfW6g,937,RSD Jeffy,3,Developing a Charismatic Personality,20130217,onuqkmhhJXM,69512
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",52,UC_1N_NAJv18XOndxdixfW6g,733,RSD Jeffy,3,Why Trump Won - The Shocking Truth,20161129,p9V8KV5aphg,20853
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Download a free implementable summary of this video. It has all essential ideas and techniques, plus further resources to go deeper. Click here to get it: http://www.rsdvault.com/re-engineering

Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————

How to stop focusing on irrelevant BULLSHIT and start making the internal shifts that address the ROOT CAUSES of your issues with women, not just the SYMPTOMS.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",36,UC_1N_NAJv18XOndxdixfW6g,1684,RSD Jeffy,3,Re-Engineering Your Identity,20150513,p_FFZbOkayA,118932
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",25,UC_1N_NAJv18XOndxdixfW6g,613,RSD Jeffy,3,"I Hate Everything: Feldman, Shkreli and Cyber Bullying",20161213,pl9joOWkhWU,17627
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Tyler's monologue from Las Vegas




-




https://www.youtube.com/watch?v=ykX1M5rx1aY",7,UC_1N_NAJv18XOndxdixfW6g,327,RSD Jeffy,3,God I Love Travel,20130514,plDuQy9ss5w,20628
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
At LA Free Tour, Jeffy talks about some of his greatest challenges and how he overcame them.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",12,UC_1N_NAJv18XOndxdixfW6g,734,RSD Jeffy,3,My Greatest Challenge,20140107,py5XY8Z8kYI,54693
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Start Getting Laid Off The Internet NOW --- http://www.ExecuteTheProgram.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",16,UC_1N_NAJv18XOndxdixfW6g,132,RSD Jeffy,3,How To Game Online: The Ruthlessly Efficient System For the Modern Day Online Gangster,20141030,q2Puh71Vm1I,14859
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"For healthy, powerful vocal projection check out Resonator:

http://www.rsdresonator.com",23,UC_1N_NAJv18XOndxdixfW6g,832,RSD Jeffy,3,The Power of NO - When It Pays to Be a Hater,20170627,q65gW6rEEec,35124
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

-----

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",22,UC_1N_NAJv18XOndxdixfW6g,823,RSD Jeffy,3,Jeffy Luke Social Circle,20170111,qHaUbavFsJQ,53015
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,,20,UC_1N_NAJv18XOndxdixfW6g,424,RSD Jeffy,3,Pokemon Theme,20160725,qOU_7wrzCC4,12333
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"So many great submissions, had to go with THREE as opposed the one I initially was gonna do. Check them all out here.

http://www.RSDResonator.com",7,UC_1N_NAJv18XOndxdixfW6g,119,RSD Jeffy,3,Resonator Rap Challenge WINNERS ANNOUNCED,20170801,qUKf1phsVZs,5001
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
In Miami, Jeffy discuses how to leverage your identity for ultimate success in the dating game.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",7,UC_1N_NAJv18XOndxdixfW6g,877,RSD Jeffy,3,Creating an Empowering Identity,20130305,qyDO1nzFllE,46707
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Now more than ever, it's absolutely imperative that you understand these fundamentals of game. What are the central rules and principles that govern pickup? If you aren't aware of these you are just going to be aimlessly flailing. From the Miami Winter Summit, here is essentially the ""Jeffy Game Manifesto"" for 2018.",48,UC_1N_NAJv18XOndxdixfW6g,1499,RSD Jeffy,3,What Are the Fundamentals of Game? (Jeffy Game Manifesto 2018),20180613,rF7Xrtci74c,75602
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 14 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy",31,UC_1N_NAJv18XOndxdixfW6g,579,RSD Jeffy,3,Approach Anxiety (White Person Brunch Liveblog),20170221,rIMX4KSJmqI,25530
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"In order to get real results in your dating life and personal growth journey, you first have to get rid of limiting beliefs. A limiting belief is an internal block that prevents you from even starting and as such these must be addressed FIRST.",6,UC_1N_NAJv18XOndxdixfW6g,632,RSD Jeffy,3,How to Get Rid of Limiting Beliefs & Max Your Personal Growth and Dating Life,20190306,rVPe1KmYLdM,11474
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
How to harness the power of ""if"" to gain a sense of entitlement with hot girls instantaneously, remove physical tension and more

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",22,UC_1N_NAJv18XOndxdixfW6g,821,RSD Jeffy,3,Instant Entitlement,20130402,rnHL77z5zJM,60645
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"I'm doing Sober October AKA No Fun October to deal with creeping fatness, and explain the process of emotional leverage and how it's CRUCIAL to achieving your goals in fitness, pickup and LIFE. Celebrating 10k Instagram subs as well follow me at RSDJEFFY... and check out Execute the Program, which I consider to be the best work of my life, to absolutely fucking crush the online game:

http://www.executetheprogram.com",23,UC_1N_NAJv18XOndxdixfW6g,698,RSD Jeffy,3,"Get Emotional Leverage, Shatter Your Limitations & Become the Real You TODAY",20171011,rphADGVw8GE,25424
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————

From San Francisco Free Tour, Jeff fields some audience questions including ""Can entitlement cause outcome dependence"" (?) and ""when do I know when to throw in the towel when a girl tests me?""
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",13,UC_1N_NAJv18XOndxdixfW6g,547,RSD Jeffy,3,When to Throw in The Towel,20150908,sYp6oN67unY,25722
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Download a free implementable summary of this video. It has all essential ideas and techniques, plus further resources to go deeper. Click here to get it: http://executetheprogram.com/members/learned-earlier

Subscribe for more! ► http://www.youtube.com/subscription_c...

Website: http://executetheprogram.com

—————
Jeffy goes back in time to tell his 20 year old self a few things about life and the game.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",30,UC_1N_NAJv18XOndxdixfW6g,2429,RSD Jeffy,3,Things I Wish I I Learned Earlier,20131109,sc_WhhecuGI,104047
