recommendations,video_id
"[[""kvDEXxjA9Q0"", 121977, ""up_next""], [""RYaMy25LA58"", 123894, ""up_next""], [""m6pWEzkbnDE"", 125577, ""up_next""], [""llctqNJr2IU"", 127287, ""up_next""], [""hC0hrqbhx5M"", 129026, ""up_next""], [""_U8yhu3f548"", 130773, ""up_next""], [""7pDxQPWD3L4"", 132553, ""up_next""], [""GBWtLFysmns"", 134256, ""up_next""], [""fzD6g_wp76A"", 135955, ""up_next""], [""1od-xp8MfmE"", 137675, ""up_next""], [""py5XY8Z8kYI"", 139474, ""up_next""], [""WGXZtaemKdU"", 141119, ""up_next""], [""2dbiDtnnnn0"", 142789, ""up_next""], [""TmByK_bk93M"", 144458, ""up_next""], [""2wPTiJKg1sM"", 146284, ""up_next""], [""__lAaZOiCqo"", 147946, ""up_next""], [""qJfUOUnhcec"", 149613, ""up_next""], [""BBhxkOai2HM"", 151415, ""up_next""], [""8WIrReMlbcA"", 153132, ""up_next""], [""RZDAHcxJ9Gs"", 154824, ""up_next""]]",bAR6aJP6RBo
"[[""PPpIGQ9ZWFw"", 118282, ""up_next""], [""Qo3Z5SIu5PQ"", 120394, ""up_next""], [""Phma-K1K28s"", 122186, ""up_next""], [""fzD6g_wp76A"", 124036, ""up_next""], [""1O-gcvClZmQ"", 125754, ""up_next""], [""H_8y0WLm78U"", 127457, ""up_next""], [""0tG67Oqshow"", 129131, ""up_next""], [""WSTHapA5gMA"", 130830, ""up_next""], [""eoFv41hjExE"", 132545, ""up_next""], [""YZBqScnwT6U"", 134333, ""up_next""], [""p_FFZbOkayA"", 136071, ""up_next""], [""80B1ncyqtV0"", 137731, ""up_next""], [""mXWb9H9Fbx8"", 139420, ""up_next""], [""rIMX4KSJmqI"", 141138, ""up_next""], [""A4Rr33G3vWM"", 142835, ""up_next""], [""wYWU9zhCbI8"", 144550, ""up_next""], [""JEALWbnbttQ"", 146223, ""up_next""], [""0N-cBa3YFNk"", 148054, ""up_next""], [""lzmCvSz2h1U"", 149796, ""up_next""], [""p9V8KV5aphg"", 151536, ""up_next""]]",bL9Q04hlUO8
"[[""R2uvc6AwjRY"", 124781, ""up_next""], [""0cj3_rlDRd4"", 126775, ""up_next""], [""qJfUOUnhcec"", 128456, ""up_next""], [""A-cbh1Xz1ok"", 130260, ""up_next""], [""obci7c9qpNI"", 131989, ""up_next""], [""2wPTiJKg1sM"", 133760, ""up_next""], [""dZspJB57Do0"", 135424, ""up_next""], [""vVgR2w9IxyQ"", 137115, ""up_next""], [""J4kcYw-9QG4"", 138929, ""up_next""], [""k1hS66A3c7E"", 140629, ""up_next""], [""AKLqZ6VnMG4"", 142288, ""up_next""], [""kvDEXxjA9Q0"", 143959, ""up_next""], [""RZDAHcxJ9Gs"", 145610, ""up_next""], [""oaTD6O7fiRA"", 147271, ""up_next""], [""RYaMy25LA58"", 148984, ""up_next""], [""lcn3i71XX1A"", 150669, ""up_next""], [""sNDvf0q2Xds"", 152402, ""up_next""], [""q65gW6rEEec"", 154191, ""up_next""], [""6J3sXTpUZ9s"", 155882, ""up_next""], [""py5XY8Z8kYI"", 157683, ""up_next""]]",cAAM0cVv_aM
"[[""Ho6N1-eoYGs"", 125972, ""up_next""], [""R2uvc6AwjRY"", 127965, ""up_next""], [""hC0hrqbhx5M"", 129693, ""up_next""], [""-VQ_zL8D4zQ"", 131438, ""up_next""], [""m6pWEzkbnDE"", 133199, ""up_next""], [""Py-nVybrItw"", 134909, ""up_next""], [""fzD6g_wp76A"", 136683, ""up_next""], [""kOXUhAT8tKA"", 138405, ""up_next""], [""vsdu1OlYTCI"", 140230, ""up_next""], [""7pDxQPWD3L4"", 141979, ""up_next""], [""cAAM0cVv_aM"", 143682, ""up_next""], [""cpHNwgM1_oE"", 145397, ""up_next""], [""llctqNJr2IU"", 147101, ""up_next""], [""NBpaoB8tshk"", 148840, ""up_next""], [""a2rRj6KKwME"", 150582, ""up_next""], [""6J3sXTpUZ9s"", 152249, ""up_next""], [""RZDAHcxJ9Gs"", 154048, ""up_next""], [""IdhPzUYL6nI"", 155707, ""up_next""], [""Dc8CVhMQ8sk"", 157441, ""up_next""], [""N3JIP707e4E"", 159160, ""up_next""]]",cQeEJyoQ6_E
"[[""0cj3_rlDRd4"", 126745, ""up_next""], [""obci7c9qpNI"", 128688, ""up_next""], [""Phma-K1K28s"", 130457, ""up_next""], [""m6pWEzkbnDE"", 132307, ""up_next""], [""hC0hrqbhx5M"", 134017, ""up_next""], [""bDOiyKL3qG0"", 135764, ""up_next""], [""R2uvc6AwjRY"", 137572, ""up_next""], [""qcn-9L8MtrA"", 139300, ""up_next""], [""J4kcYw-9QG4"", 141031, ""up_next""], [""42G6KeZNBM0"", 142729, ""up_next""], [""UQGBDNdlU3I"", 144559, ""up_next""], [""t-1spl_fuU8"", 146271, ""up_next""], [""RZDAHcxJ9Gs"", 147959, ""up_next""], [""80B1ncyqtV0"", 149618, ""up_next""], [""dENi7K2lX4U"", 151307, ""up_next""], [""EVi_stWU8oU"", 153009, ""up_next""], [""DfhPBpX5X4I"", 154724, ""up_next""], [""6J3sXTpUZ9s"", 156447, ""up_next""], [""l9OkHE4XZ2Q"", 158246, ""up_next""], [""cpHNwgM1_oE"", 159924, ""up_next""]]",dZspJB57Do0
"[[""-rI7n4cxHq0"", 114577, ""up_next""], [""hw8V5KH6E6Y"", 116524, ""up_next""], [""ycvRJPkzdP0"", 118215, ""up_next""], [""wfNXWGCeNGI"", 119943, ""up_next""], [""vblot9RiULI"", 121711, ""up_next""], [""Phma-K1K28s"", 123450, ""up_next""], [""_xAlKOTJ8Us"", 125300, ""up_next""], [""Xq93eCWic-s"", 127109, ""up_next""], [""8LWuP5FFgTg"", 128782, ""up_next""], [""7Ugu3S-fGNM"", 130584, ""up_next""], [""64PrGBIf7rg"", 132231, ""up_next""], [""abvyoMhxtSA"", 133936, ""up_next""], [""6zMrG2llfp8"", 135611, ""up_next""], [""RYaMy25LA58"", 137282, ""up_next""], [""bDOiyKL3qG0"", 138965, ""up_next""], [""ONL6KdnN3oE"", 140773, ""up_next""], [""rnHL77z5zJM"", 142418, ""up_next""], [""0tG67Oqshow"", 144059, ""up_next""], [""py5XY8Z8kYI"", 145758, ""up_next""], [""p_FFZbOkayA"", 147403, ""up_next""]]",eCPyePdm3Ag
"[[""onuqkmhhJXM"", 114258, ""up_next""], [""RYaMy25LA58"", 116197, ""up_next""], [""Phma-K1K28s"", 117880, ""up_next""], [""PsFD9usCUHo"", 119730, ""up_next""], [""hC0hrqbhx5M"", 121385, ""up_next""], [""uZaGn284aE4"", 123132, ""up_next""], [""J4kcYw-9QG4"", 124820, ""up_next""], [""m6pWEzkbnDE"", 126518, ""up_next""], [""2dbiDtnnnn0"", 128228, ""up_next""], [""fzD6g_wp76A"", 129897, ""up_next""], [""F1JDOkL1330"", 131619, ""up_next""], [""o_8t7U8LKUI"", 133265, ""up_next""], [""ihBEJM8jmco"", 134946, ""up_next""], [""Ve98sIM4bzI"", 136631, ""up_next""], [""7pDxQPWD3L4"", 138404, ""up_next""], [""6uRY5cuR-zM"", 140105, ""up_next""], [""oGxYYSA4loM"", 141744, ""up_next""], [""__lAaZOiCqo"", 143445, ""up_next""], [""EVi_stWU8oU"", 145112, ""up_next""], [""a0qfj2m07Yo"", 146827, ""up_next""]]",fMLBDy_tFwE
"[[""sYp6oN67unY"", 128163, ""up_next""], [""Y578cs1l1K8"", 130084, ""up_next""], [""F7IOrjROhw8"", 131800, ""up_next""], [""llctqNJr2IU"", 133495, ""up_next""], [""m6pWEzkbnDE"", 135234, ""up_next""], [""hC0hrqbhx5M"", 136944, ""up_next""], [""fzD6g_wp76A"", 138691, ""up_next""], [""WLFE7bQ90pg"", 140413, ""up_next""], [""NmvHhTVsO7g"", 142168, ""up_next""], [""7pDxQPWD3L4"", 143831, ""up_next""], [""vhlxvBjwt64"", 145534, ""up_next""], [""sY-8BT4pCsU"", 147335, ""up_next""], [""kZhSH1ze-hQ"", 149007, ""up_next""], [""ZnCMaXrqMQo"", 150728, ""up_next""], [""dENi7K2lX4U"", 152415, ""up_next""], [""nri5_oBAJi8"", 154117, ""up_next""], [""w2G7Cp-dgag"", 155824, ""up_next""], [""LcySs3r0sBg"", 157456, ""up_next""], [""dR1IbAFvRoQ"", 159152, ""up_next""], [""UQGBDNdlU3I"", 160820, ""up_next""]]",fNtovlAusy0
"[[""sYp6oN67unY"", 127705, ""up_next""], [""Xg2psply4no"", 129626, ""up_next""], [""h2mx_P-pAbA"", 131313, ""up_next""], [""F8bCetQksSs"", 133071, ""up_next""], [""llctqNJr2IU"", 134768, ""up_next""], [""U1QPfA83Luw"", 136507, ""up_next""], [""Uw4dbeNQdQs"", 138260, ""up_next""], [""PvQrFBOyDs0"", 140009, ""up_next""], [""mOKkPeLOGg0"", 141707, ""up_next""], [""hC0hrqbhx5M"", 143449, ""up_next""], [""ldMLM966rxQ"", 145196, ""up_next""], [""RKAzOsPPg1I"", 146840, ""up_next""], [""c-jMzfoO_pU"", 148658, ""up_next""], [""JgZI2ohKhO8"", 150383, ""up_next""], [""sc_WhhecuGI"", 152112, ""up_next""], [""nS9W-wlJHPA"", 153782, ""up_next""], [""dqYdVrlbrHk"", 155536, ""up_next""], [""q65gW6rEEec"", 157280, ""up_next""], [""py5XY8Z8kYI"", 158971, ""up_next""], [""fzD6g_wp76A"", 160616, ""up_next""]]",fQPBeL-jZwg
"[[""d28usWdvmSg"", 122150, ""up_next""], [""6uRY5cuR-zM"", 124190, ""up_next""], [""wdipRFDlzOk"", 125829, ""up_next""], [""fzD6g_wp76A"", 127530, ""up_next""], [""m6pWEzkbnDE"", 129252, ""up_next""], [""6J3sXTpUZ9s"", 130962, ""up_next""], [""a2rRj6KKwME"", 132761, ""up_next""], [""7pDxQPWD3L4"", 134428, ""up_next""], [""hC0hrqbhx5M"", 136131, ""up_next""], [""8WIrReMlbcA"", 137878, ""up_next""], [""7OZebLs6v7o"", 139570, ""up_next""], [""RZDAHcxJ9Gs"", 141270, ""up_next""], [""dENi7K2lX4U"", 142929, ""up_next""], [""sYp6oN67unY"", 144631, ""up_next""], [""2wPTiJKg1sM"", 146286, ""up_next""], [""0cj3_rlDRd4"", 147948, ""up_next""], [""UQGBDNdlU3I"", 149627, ""up_next""], [""vVgR2w9IxyQ"", 151339, ""up_next""], [""J4kcYw-9QG4"", 153153, ""up_next""], [""WGXZtaemKdU"", 154851, ""up_next""]]",faFo6B0yPHE
"[[""w2G7Cp-dgag"", 124873, ""up_next""], [""H3OhvYNdvRw"", 126769, ""up_next""], [""RYaMy25LA58"", 128575, ""up_next""], [""hC0hrqbhx5M"", 130256, ""up_next""], [""llctqNJr2IU"", 132003, ""up_next""], [""m6pWEzkbnDE"", 133742, ""up_next""], [""7pDxQPWD3L4"", 135452, ""up_next""], [""vhhgI4tSMwc"", 137155, ""up_next""], [""fzD6g_wp76A"", 138825, ""up_next""], [""8a5fO8jE7mc"", 140547, ""up_next""], [""J4kcYw-9QG4"", 142248, ""up_next""], [""8dikx74BuSI"", 143946, ""up_next""], [""R7nvQV5CWpk"", 145764, ""up_next""], [""0cj3_rlDRd4"", 147409, ""up_next""], [""9OycuwkWMBU"", 149088, ""up_next""], [""2wPTiJKg1sM"", 150851, ""up_next""], [""5UJ85XPQUP8"", 152513, ""up_next""], [""dENi7K2lX4U"", 154204, ""up_next""], [""sc_WhhecuGI"", 155906, ""up_next""], [""UQGBDNdlU3I"", 157576, ""up_next""]]",fmA6BqvC0xs
"[[""lTcdxJi97Fc"", 125272, ""up_next""], [""vNf0FRWnqqg"", 127322, ""up_next""], [""eygGpSyxdrQ"", 129129, ""up_next""], [""lYaruROyY0Q"", 130900, ""up_next""], [""ZlJKoLEUD7Y"", 132619, ""up_next""], [""dENi7K2lX4U"", 134431, ""up_next""], [""85NX4zZKAQE"", 136133, ""up_next""], [""-xINM1k80UI"", 137955, ""up_next""], [""7OZebLs6v7o"", 139660, ""up_next""], [""lcn3i71XX1A"", 141360, ""up_next""], [""T2dN9WwTkss"", 143091, ""up_next""], [""UQGBDNdlU3I"", 144770, ""up_next""], [""2wPTiJKg1sM"", 146482, ""up_next""], [""qcn-9L8MtrA"", 148144, ""up_next""], [""PPpIGQ9ZWFw"", 149875, ""up_next""], [""6h48Od3QJq4"", 151723, ""up_next""], [""oEFvTcpVBpc"", 153481, ""up_next""], [""Pq23GC3BEFs"", 155335, ""up_next""], [""VA7Rc6BNDcE"", 157137, ""up_next""], [""oM5JI1CxsPY"", 158940, ""up_next""]]",fmmEhW-ySJo
"[[""R2uvc6AwjRY"", 128602, ""up_next""], [""_lyg_-LNXRo"", 130598, ""up_next""], [""Phma-K1K28s"", 132400, ""up_next""], [""0tG67Oqshow"", 134252, ""up_next""], [""ycvRJPkzdP0"", 135951, ""up_next""], [""WSTHapA5gMA"", 137681, ""up_next""], [""vblot9RiULI"", 139402, ""up_next""], [""AdbUliY7eHc"", 141143, ""up_next""], [""WW1FvN9Hx4M"", 142890, ""up_next""], [""PYlSvbXq0G0"", 144597, ""up_next""], [""6o2mUCpOoK4"", 146400, ""up_next""], [""1IHnkV61nJ4"", 148107, ""up_next""], [""KmIicY8Lb_U"", 149783, ""up_next""], [""O8c-ijxS8CY"", 151492, ""up_next""], [""MuGQSGwvTq8"", 153314, ""up_next""], [""AbZ5U-q1CbI"", 155047, ""up_next""], [""Amz7e6bVEBg"", 156774, ""up_next""], [""xg0OR9LbpP4"", 158587, ""up_next""], [""Vl4wcLx2_LY"", 160352, ""up_next""], [""iSFTmdPuTiQ"", 162083, ""up_next""]]",hRJUIdoD8Ug
"[[""ycvRJPkzdP0"", 121589, ""up_next""], [""41uhmfuOoWE"", 123583, ""up_next""], [""rF7Xrtci74c"", 125350, ""up_next""], [""KXMRvEb8zU8"", 127079, ""up_next""], [""qJfUOUnhcec"", 128786, ""up_next""], [""TrKPZC5ZLrA"", 130592, ""up_next""], [""RcjY1o4Q6Sc"", 132283, ""up_next""], [""Phma-K1K28s"", 134119, ""up_next""], [""2GuHBGIH2tU"", 135971, ""up_next""], [""_xAlKOTJ8Us"", 137655, ""up_next""], [""0fqKHluYLgw"", 139466, ""up_next""], [""CcrhwatDkUM"", 141131, ""up_next""], [""7P4gpXRQqQE"", 142941, ""up_next""], [""64PrGBIf7rg"", 144614, ""up_next""], [""8WIrReMlbcA"", 146321, ""up_next""], [""p_FFZbOkayA"", 148015, ""up_next""], [""RmY-urBDwZA"", 149677, ""up_next""], [""2wPTiJKg1sM"", 151364, ""up_next""], [""RYaMy25LA58"", 153028, ""up_next""], [""hC0hrqbhx5M"", 154713, ""up_next""]]",hkBjSe44Uk4
"[[""6zMrG2llfp8"", 128383, ""up_next""], [""J4kcYw-9QG4"", 130322, ""up_next""], [""qFTP7OHE0iE"", 132022, ""up_next""], [""rF7Xrtci74c"", 133798, ""up_next""], [""aYE9EUtCfMg"", 135529, ""up_next""], [""lv4wCeTCte4"", 137295, ""up_next""], [""AbZ5U-q1CbI"", 139068, ""up_next""], [""kpwj8f5HmNo"", 140793, ""up_next""], [""-IqQghlflxU"", 142476, ""up_next""], [""Phma-K1K28s"", 144210, ""up_next""], [""GO185f3dpO8"", 146062, ""up_next""], [""2wPTiJKg1sM"", 147837, ""up_next""], [""UQGBDNdlU3I"", 149503, ""up_next""], [""Vl4wcLx2_LY"", 151217, ""up_next""], [""MuGQSGwvTq8"", 152948, ""up_next""], [""p_FFZbOkayA"", 154679, ""up_next""], [""OxhL4q2P4dY"", 156341, ""up_next""], [""ycvRJPkzdP0"", 158089, ""up_next""], [""YZBqScnwT6U"", 159819, ""up_next""], [""qTpSsRrNiIw"", 161561, ""up_next""]]",hw8V5KH6E6Y
"[[""wfNXWGCeNGI"", 126310, ""up_next""], [""jbyA5o_trt0"", 128344, ""up_next""], [""p_FFZbOkayA"", 130073, ""up_next""], [""lv4wCeTCte4"", 131737, ""up_next""], [""WW1FvN9Hx4M"", 133510, ""up_next""], [""oWirfhjfeVo"", 135217, ""up_next""], [""J4kcYw-9QG4"", 136979, ""up_next""], [""Phma-K1K28s"", 138681, ""up_next""], [""fb4w2y35y1s"", 140533, ""up_next""], [""0tG67Oqshow"", 142250, ""up_next""], [""YkbyTbUl0DE"", 143951, ""up_next""], [""NBpaoB8tshk"", 145678, ""up_next""], [""0cj3_rlDRd4"", 147422, ""up_next""], [""R2uvc6AwjRY"", 149105, ""up_next""], [""q65gW6rEEec"", 150837, ""up_next""], [""b-CRjM05y3g"", 152530, ""up_next""], [""Vl4wcLx2_LY"", 154254, ""up_next""], [""w6595Vknm0U"", 155985, ""up_next""], [""cbA0Qtwr2fI"", 157756, ""up_next""], [""k1hS66A3c7E"", 159499, ""up_next""]]",i2pK2ziot2w
"[[""2wPTiJKg1sM"", 125388, ""up_next""], [""RYaMy25LA58"", 127318, ""up_next""], [""m6pWEzkbnDE"", 129003, ""up_next""], [""hC0hrqbhx5M"", 130715, ""up_next""], [""kpwj8f5HmNo"", 132464, ""up_next""], [""fzD6g_wp76A"", 134147, ""up_next""], [""vhhgI4tSMwc"", 135871, ""up_next""], [""J4kcYw-9QG4"", 137543, ""up_next""], [""llctqNJr2IU"", 139243, ""up_next""], [""8mpyTzZ91ho"", 140984, ""up_next""], [""qRRqA8pHXrE"", 142660, ""up_next""], [""IdhPzUYL6nI"", 144323, ""up_next""], [""vVgR2w9IxyQ"", 146059, ""up_next""], [""XVLcP5zVjcc"", 147873, ""up_next""], [""dENi7K2lX4U"", 149530, ""up_next""], [""R7nvQV5CWpk"", 151234, ""up_next""], [""UQGBDNdlU3I"", 152881, ""up_next""], [""9OycuwkWMBU"", 154595, ""up_next""], [""RLscTqkydLk"", 156360, ""up_next""], [""1qnny-NTBmI"", 158035, ""up_next""]]",iPGa55P868I
"[[""0cj3_rlDRd4"", 129730, ""up_next""], [""Phma-K1K28s"", 131677, ""up_next""], [""UQGBDNdlU3I"", 133529, ""up_next""], [""RyUKdp85MFs"", 135243, ""up_next""], [""0tG67Oqshow"", 137064, ""up_next""], [""obci7c9qpNI"", 138765, ""up_next""], [""8WIrReMlbcA"", 140536, ""up_next""], [""64PrGBIf7rg"", 142230, ""up_next""], [""vsdu1OlYTCI"", 143937, ""up_next""], [""e2lql10bgKY"", 145688, ""up_next""], [""q65gW6rEEec"", 147429, ""up_next""], [""aUXvnwGEGZ4"", 149122, ""up_next""], [""vVgR2w9IxyQ"", 150792, ""up_next""], [""6J3sXTpUZ9s"", 152604, ""up_next""], [""rF7Xrtci74c"", 154405, ""up_next""], [""AbZ5U-q1CbI"", 156134, ""up_next""], [""p_FFZbOkayA"", 157859, ""up_next""], [""R2uvc6AwjRY"", 159519, ""up_next""], [""vW3JWPSo55o"", 161249, ""up_next""], [""KXMRvEb8zU8"", 162949, ""up_next""]]",iSFTmdPuTiQ
"[[""rF7Xrtci74c"", 127282, ""up_next""], [""AbZ5U-q1CbI"", 129277, ""up_next""], [""t3AYFEBQ8to"", 131002, ""up_next""], [""Phma-K1K28s"", 132820, ""up_next""], [""eoFv41hjExE"", 134668, ""up_next""], [""64PrGBIf7rg"", 136458, ""up_next""], [""cj7aqUICx90"", 138165, ""up_next""], [""BUnJmkL5i_Q"", 139849, ""up_next""], [""lv4wCeTCte4"", 141647, ""up_next""], [""PPpIGQ9ZWFw"", 143420, ""up_next""], [""0tG67Oqshow"", 145270, ""up_next""], [""4ix2q9pZVNk"", 146971, ""up_next""], [""NBpaoB8tshk"", 148790, ""up_next""], [""cAAM0cVv_aM"", 150536, ""up_next""], [""_lyg_-LNXRo"", 152253, ""up_next""], [""R2uvc6AwjRY"", 154055, ""up_next""], [""42G6KeZNBM0"", 155785, ""up_next""], [""YZBqScnwT6U"", 157619, ""up_next""], [""lLuR-mt52rw"", 159359, ""up_next""], [""NNu5GpyuFqM"", 161171, ""up_next""]]",ifyY1DS82d4
"[[""p_FFZbOkayA"", 125436, ""up_next""], [""py5XY8Z8kYI"", 127364, ""up_next""], [""w2G7Cp-dgag"", 129009, ""up_next""], [""5YnMGhEKH4g"", 130641, ""up_next""], [""hw8V5KH6E6Y"", 132318, ""up_next""], [""WW1FvN9Hx4M"", 134011, ""up_next""], [""sYp6oN67unY"", 135718, ""up_next""], [""G1LQs7NbTOs"", 137375, ""up_next""], [""IxHi0d5wBF0"", 139169, ""up_next""], [""AbZ5U-q1CbI"", 140915, ""up_next""], [""GO185f3dpO8"", 142640, ""up_next""], [""QwepZkbpCfI"", 144415, ""up_next""], [""rnHL77z5zJM"", 146094, ""up_next""], [""PzNLVfSvfDc"", 147737, ""up_next""], [""Phma-K1K28s"", 149392, ""up_next""], [""WSTHapA5gMA"", 151244, ""up_next""], [""obci7c9qpNI"", 152963, ""up_next""], [""rF7Xrtci74c"", 154734, ""up_next""], [""wdipRFDlzOk"", 156463, ""up_next""], [""0cj3_rlDRd4"", 158166, ""up_next""]]",j2aS5z6qsLc
"[[""WW1FvN9Hx4M"", 128513, ""up_next""], [""F8bCetQksSs"", 130486, ""up_next""], [""p_FFZbOkayA"", 132185, ""up_next""], [""hw8V5KH6E6Y"", 133847, ""up_next""], [""A4Rr33G3vWM"", 135538, ""up_next""], [""hC0hrqbhx5M"", 137255, ""up_next""], [""uVwH8iPIQsg"", 139004, ""up_next""], [""Phma-K1K28s"", 140808, ""up_next""], [""HkoKtDirvzI"", 142660, ""up_next""], [""0tG67Oqshow"", 144404, ""up_next""], [""RYaMy25LA58"", 146105, ""up_next""], [""qbqq4eQ5Hjc"", 147790, ""up_next""], [""F0iOtTy5Wxw"", 149491, ""up_next""], [""rWtXULcsU0w"", 151148, ""up_next""], [""_1_Vr1ZyPNw"", 152962, ""up_next""], [""wYWU9zhCbI8"", 154741, ""up_next""], [""7fMDrYBsYbo"", 156416, ""up_next""], [""w2G7Cp-dgag"", 158204, ""up_next""], [""PzNLVfSvfDc"", 159838, ""up_next""], [""3SK0jdTfnic"", 161495, ""up_next""]]",jQ2QnrouP2E
"[[""wYWU9zhCbI8"", 125490, ""up_next""], [""Phma-K1K28s"", 127431, ""up_next""], [""hC0hrqbhx5M"", 129283, ""up_next""], [""_lyg_-LNXRo"", 131032, ""up_next""], [""AbZ5U-q1CbI"", 132834, ""up_next""], [""lzmCvSz2h1U"", 134559, ""up_next""], [""64PrGBIf7rg"", 136301, ""up_next""], [""YkbyTbUl0DE"", 138008, ""up_next""], [""aOlUkQFnNUA"", 139733, ""up_next""], [""ZzmD8mZZKfc"", 141482, ""up_next""], [""KK2wsYn4IU0"", 143226, ""up_next""], [""Nj-hdQMa3uA"", 144991, ""up_next""], [""0tG67Oqshow"", 146744, ""up_next""], [""ycvRJPkzdP0"", 148445, ""up_next""], [""a7UNM2NAzLg"", 150175, ""up_next""], [""hRJUIdoD8Ug"", 151989, ""up_next""], [""p_FFZbOkayA"", 153716, ""up_next""], [""ZxXqQFbecuY"", 155378, ""up_next""], [""1O-gcvClZmQ"", 157189, ""up_next""], [""8WIrReMlbcA"", 158894, ""up_next""]]",jbyA5o_trt0
"[[""kQ5HjAVB1-U"", 125188, ""up_next""], [""0cj3_rlDRd4"", 127279, ""up_next""], [""hC0hrqbhx5M"", 128962, ""up_next""], [""iz9d4AV7WvA"", 130711, ""up_next""], [""PPpIGQ9ZWFw"", 132377, ""up_next""], [""vsdu1OlYTCI"", 134227, ""up_next""], [""RKAzOsPPg1I"", 135978, ""up_next""], [""fzD6g_wp76A"", 137796, ""up_next""], [""-Qblx90eEts"", 139520, ""up_next""], [""R2uvc6AwjRY"", 141261, ""up_next""], [""q65gW6rEEec"", 142993, ""up_next""], [""3IDyUHTmSdo"", 144686, ""up_next""], [""vVgR2w9IxyQ"", 146425, ""up_next""], [""YkbyTbUl0DE"", 148241, ""up_next""], [""6J3sXTpUZ9s"", 149968, ""up_next""], [""RYaMy25LA58"", 151771, ""up_next""], [""R7nvQV5CWpk"", 153458, ""up_next""], [""9OycuwkWMBU"", 155105, ""up_next""], [""Damw6fcU0rc"", 156870, ""up_next""], [""cAAM0cVv_aM"", 158690, ""up_next""]]",k1hS66A3c7E
"[[""ycvRJPkzdP0"", 131925, ""up_next""], [""leM-HWLgc5Q"", 133921, ""up_next""], [""-ssPJTt4xh8"", 135721, ""up_next""], [""obci7c9qpNI"", 137378, ""up_next""], [""21jLmc_Il3o&list=PL9RTKLXZ7BcxOnncspHohkaKpMM-S_wTW"", -1, ""up_next""], [""JRVNQonYdNU"", 140984, ""up_next""], [""sYp6oN67unY"", 142766, ""up_next""], [""Phma-K1K28s"", 144423, ""up_next""], [""hC0hrqbhx5M"", 146275, ""up_next""], [""rIMX4KSJmqI"", 148024, ""up_next""], [""KXMRvEb8zU8"", 149723, ""up_next""], [""ngPB-JNn7vU"", 151430, ""up_next""], [""5lqo86IvOJ0"", 153148, ""up_next""], [""0tG67Oqshow"", 154922, ""up_next""], [""PzNLVfSvfDc"", 156623, ""up_next""], [""bAR6aJP6RBo"", 158278, ""up_next""], [""w2G7Cp-dgag"", 159927, ""up_next""], [""QwepZkbpCfI"", 161561, ""up_next""], [""R7nvQV5CWpk"", 163240, ""up_next""], [""rF7Xrtci74c"", 164887, ""up_next""]]",k89dkdM_oYk
"[[""Ho6N1-eoYGs"", 129000, ""up_next""], [""sYp6oN67unY"", 130995, ""up_next""], [""UQGBDNdlU3I"", 132652, ""up_next""], [""8WIrReMlbcA"", 134366, ""up_next""], [""6J3sXTpUZ9s"", 136060, ""up_next""], [""Phma-K1K28s"", 137861, ""up_next""], [""mJdg2ME5tAc"", 139713, ""up_next""], [""vsdu1OlYTCI"", 141546, ""up_next""], [""1IHnkV61nJ4"", 143297, ""up_next""], [""k51zX4kIoGs"", 144973, ""up_next""], [""llctqNJr2IU"", 146743, ""up_next""], [""AbZ5U-q1CbI"", 148484, ""up_next""], [""KXMRvEb8zU8"", 150211, ""up_next""], [""LHnOPfyXvEU"", 151916, ""up_next""], [""J4kcYw-9QG4"", 153626, ""up_next""], [""q65gW6rEEec"", 155326, ""up_next""], [""0cj3_rlDRd4"", 157019, ""up_next""], [""-Aiu_jxLWmk"", 158700, ""up_next""], [""3IDyUHTmSdo"", 160397, ""up_next""], [""BV5KBIo0b88"", 162136, ""up_next""]]",kSCHjlMDX1s
"[[""sYp6oN67unY"", 126960, ""up_next""], [""EfdCKWzSnyo"", 128883, ""up_next""], [""cAAM0cVv_aM"", 130514, ""up_next""], [""Phma-K1K28s"", 132231, ""up_next""], [""TmByK_bk93M"", 134083, ""up_next""], [""6uRY5cuR-zM"", 135911, ""up_next""], [""hC0hrqbhx5M"", 137552, ""up_next""], [""fzD6g_wp76A"", 139301, ""up_next""], [""1qnny-NTBmI"", 141025, ""up_next""], [""2wPTiJKg1sM"", 142674, ""up_next""], [""obci7c9qpNI"", 144338, ""up_next""], [""IewAksKACEQ"", 146109, ""up_next""], [""J4kcYw-9QG4"", 147801, ""up_next""], [""sc_WhhecuGI"", 149501, ""up_next""], [""EVi_stWU8oU"", 151171, ""up_next""], [""py5XY8Z8kYI"", 152888, ""up_next""], [""lcn3i71XX1A"", 154533, ""up_next""], [""CIrR3g9IbzU"", 156266, ""up_next""], [""w2G7Cp-dgag"", 157893, ""up_next""], [""PPpIGQ9ZWFw"", 159527, ""up_next""]]",kpwj8f5HmNo
